ID;CV_Sentences;Sentences_CV_clean;CV_Number;Sentence_line;Nb_tokens;%texte_lu;%texte_lu_fin_ligne;Is_alpha;Grammar;Label
ID5017;.  ;.  ;CV_179;10;2;44.53;55.47;[False, False];['PUNCT', 'SPACE'];#N/A
ID5018;Graphiste aux Studios de conception de Condorcet  -+;Graphiste aux Studios de conception de Condorcet  -+;CV_179;11;9;48.18;51.82;[True, True, True, True, True, True, True, False, False];['ADJ', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'SPACE'];#N/A
ID5019;Chargé de créer des graphiques pour les mises en page en ligne et hors ligne.;Chargé de créer des graphiques pour les mises en page en ligne et hors ligne.;CV_179;12;16;54.66;45.34;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5020; ; ;CV_179;13;1;55.06;44.94;[False];['SPACE'];#N/A
ID5021;- Modifie des photos pour des clients, des magazines et des réseaux sociaux.;- Modifie des photos pour des clients, des magazines et des réseaux sociaux.;CV_179;14;15;61.13;38.87;[False, True, True, True, True, True, True, False, True, True, True, True, True, True, False];['PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT'];#N/A
ID5022; ; ;CV_179;15;1;61.54;38.46;[False];['SPACE'];#N/A
ID5023;-+;-+;CV_179;16;1;61.94;38.06;[False];['SPACE'];#N/A
ID5024;Organisation des dossiers.;Organisation des dossiers.;CV_179;17;4;63.56;36.44;[True, True, True, False];['NOUN', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5025;    ;    ;CV_179;18;1;63.97;36.03;[False];['SPACE'];#N/A
ID5026;Éducation  - Institut de Condorcet Arts  2 | multimédia 2025  ;Éducation  - Institut de Condorcet Arts  2 | multimédia 2025  ;CV_179;19;13;69.23;30.77;[True, False, False, True, True, True, True, False, False, False, True, False, False];['NOUN', 'SPACE', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'SPACE', 'NUM', 'NOUN', 'PROPN', 'NUM', 'SPACE'];#N/A
ID5027;-+;-+;CV_179;20;1;69.64;30.36;[False];['SPACE'];#N/A
ID5028;Diplôme de l'Institut de 2023;Diplôme de l'Institut de 2023;CV_179;21;6;72.06;27.94;[True, True, False, True, True, False];['NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'NUM'];#N/A
ID5029;- 2026 Condorcet en conception graphique et illustration  ;- 2026 Condorcet en conception graphique et illustration  ;CV_179;22;9;75.71;24.29;[False, False, True, True, True, True, True, True, False];['PUNCT', 'NUM', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'SPACE'];#N/A
ID5030;Concepteur d'art des studios de design typographique  + Travaillé en étroite collaboration avec l'équipe de marketing pour produire des concepts pour les clients.;Concepteur d'art des studios de design typographique  + Travaillé en étroite collaboration avec l'équipe de marketing pour produire des concepts pour les clients.;CV_179;23;27;86.64;13.36;[True, False, True, True, True, True, True, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT'];#N/A
ID5031; ; ;CV_179;24;1;87.04;12.96;[False];['SPACE'];#N/A
ID5032;+ Crée des concepts pour les principaux clients tels que la production de musique et plus encore.;+ Crée des concepts pour les principaux clients tels que la production de musique et plus encore.;CV_179;25;18;94.33;5.67;[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADV', 'ADV', 'PUNCT'];#N/A
ID5033;    ;    ;CV_179;26;1;94.74;5.26;[False];['SPACE'];#N/A
ID5034;Compétences 100 % 90 % 80 % 100 % GRAPHISME ILLUSTRATION;Compétences 100 % 90 % 80 % 100 % GRAPHISME ILLUSTRATION;CV_179;27;11;99.19;0.81;[True, False, False, False, False, False, False, False, False, True, True];['NOUN', 'NUM', 'NOUN', 'NUM', 'NOUN', 'NUM', 'NOUN', 'NUM', 'NOUN', 'ADJ', 'NOUN'];#N/A
ID5035;PHOTOGRAPHIE;PHOTOGRAPHIE;CV_179;28;1;99.60;0.40;[True];['NOUN'];#N/A
ID5036;VIDÉOGRAPHIE;VIDÉOGRAPHIE;CV_179;29;1;100.00;0.00;[True];['PROPN'];#N/A
ID5037;   Daniel Rosevale  ;   Daniel Rosevale  ;CV_180;0;4;1.28;98.72;[False, True, True, False];['SPACE', 'PROPN', 'PROPN', 'SPACE'];#N/A
ID5038;ÉDUCATEUR SPÉCIALISÉ     ;ÉDUCATEUR SPÉCIALISÉ     ;CV_180;1;3;2.24;97.76;[True, True, False];['NOUN', 'ADJ', 'SPACE'];#N/A
ID5039;Bio personnelle  ;Bio personnelle  ;CV_180;2;3;3.19;96.81;[True, True, False];['NOUN', 'ADJ', 'SPACE'];#N/A
ID5040;Expérience professionelle     ;Expérience professionelle     ;CV_180;3;3;4.15;95.85;[True, True, False];['NOUN', 'ADJ', 'SPACE'];#N/A
ID5041;Je suis un enseignant en éducation spécialisée qui a travaillé avec des élèves allant de la maternelle au lycée.;Je suis un enseignant en éducation spécialisée qui a travaillé avec des élèves allant de la maternelle au lycée.;CV_180;4;20;10.54;89.46;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5042;Je suis une éducateur certifié qui travaille dur pour aider les élèves.  Spécialisations  Responsable de Universités l'éducation spécialisée —  Maternelle;Je suis une éducateur certifié qui travaille dur pour aider les élèves.  Spécialisations  Responsable de Universités l'éducation spécialisée —  Maternelle;CV_180;5;25;18.53;81.47;[True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, True, False, True, True, False, False, True];['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'PROPN'];#N/A
ID5043;Le Soleil Août 2020;Le Soleil Août 2020;CV_180;6;4;19.81;80.19;[True, True, True, False];['DET', 'NOUN', 'NOUN', 'NUM'];#N/A
ID5044;- présent  + _ Crée et gère des plans de cours pour les élèves et Les classes d'éducation spécialisée  +.;- présent  + _ Crée et gère des plans de cours pour les élèves et Les classes d'éducation spécialisée  +.;CV_180;7;24;27.48;72.52;[False, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, False];['PUNCT', 'ADJ', 'SPACE', 'ADP', 'SPACE', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'VERB', 'PUNCT'];#N/A
ID5045;Communique avec d'autres enseignants et parents pour aider à répondre aux besoins éducatifs  Professeur d'éducation spécialisée  Académie;Communique avec d'autres enseignants et parents pour aider à répondre aux besoins éducatifs  Professeur d'éducation spécialisée  Académie;CV_180;8;21;34.19;65.81;[True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, False, True];['ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'NOUN'];#N/A
ID5046;La Luciole Août 2017;La Luciole Août 2017;CV_180;9;4;35.46;64.54;[True, True, True, False];['DET', 'NOUN', 'NOUN', 'NUM'];#N/A
ID5047;- juillet 2020  + Crée et gère des plans de cours pour les élèves et Les classes d'éducation spécialisée  + _ Communique avec d'autres enseignants et parents pour aider à répondre aux besoins éducatifs  + Éduquer et aider les élèves ayant une déficience visuelle et auditive  + Évaluation et analyse comportementale  + Éducation spécialisée de la petite enfance  Université Saint-Germain  Master en sciences sociales Juin 2017  +;- juillet 2020  + Crée et gère des plans de cours pour les élèves et Les classes d'éducation spécialisée  + _ Communique avec d'autres enseignants et parents pour aider à répondre aux besoins éducatifs  + Éduquer et aider les élèves ayant une déficience visuelle et auditive  + Évaluation et analyse comportementale  + Éducation spécialisée de la petite enfance  Université Saint-Germain  Master en sciences sociales Juin 2017  +;CV_180;10;77;60.06;39.94;[False, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, False, False, True, True, True, True, True, True, False, True, False, False, True, True, True, True, True, False, False, False];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'ADP', 'SPACE', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NUM', 'SPACE', 'ADP'];#N/A
ID5048;.;.;CV_180;11;1;60.38;39.62;[False];['PUNCT'];#N/A
ID5049;Domaine d'intérêt Techniques d'éducation spécialisée et techniques de communication  + Score de certification à l'examen d'éducateur spécialisé : 98 % (note de passage avec reconnaissance)  Université de Condorcet  Licence en psychologie Mai 2015  e_ Diplômé avec une grande distinction  e_ Conférencier étudiant pour la promotion de 2015  e_ Diplômé des cours avancés de premier cycle de psychologie clinique     Références  Antoine Dumont, Contactez-moi Académie La Luciole —  O1 23 45 67 89  bjr@sitevraimentsuper.fr  Marine Dumortier,  Maternelle Le Soleil  01 23 45 67 89 bonjour@sitevraimentsuper.fr  bjr@sitevraimentsuper.fr www.sitevraimentsuper.fr 01 23 45 67 89  12 rue Blaise Pascal, 75000 Paris;Domaine d'intérêt Techniques d'éducation spécialisée et techniques de communication  + Score de certification à l'examen d'éducateur spécialisé : 98 % note de passage avec reconnaissance  Université de Condorcet  Licence en psychologie Mai 2015  e_ Diplômé avec une grande distinction  e_ Conférencier étudiant pour la promotion de 2015  e_ Diplômé des cours avancés de premier cycle de psychologie clinique     Références  Antoine Dumont, Contactez-moi Académie La Luciole —  O1 23 45 67 89  bjr@sitevraimentsuper.fr  Marine Dumortier,  Maternelle Le Soleil  01 23 45 67 89 bonjour@sitevraimentsuper.fr  bjr@sitevraimentsuper.fr www.sitevraimentsuper.fr 01 23 45 67 89  12 rue Blaise Pascal, 75000 Paris;CV_180;12;124;100.00;0.00;[True, False, True, True, False, True, True, True, True, True, True, False, False, True, True, True, True, False, True, False, True, True, False, False, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, False, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, True];['NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'NUM', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'SPACE', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'SPACE', 'NOUN', 'DET', 'DET', 'DET', 'NUM', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PUNCT', 'SPACE', 'NOUN', 'DET', 'NOUN', 'SPACE', 'NOUN', 'DET', 'DET', 'DET', 'NUM', 'NOUN', 'SPACE', 'NOUN', 'ADJ', 'NOUN', 'DET', 'DET', 'DET', 'DET', 'SPACE', 'NUM', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PROPN'];#N/A
ID5050;CORDES;CORDES;CV_181;0;1;0.66;99.34;[True];['SPACE'];#N/A
ID5051;SO;SO;CV_181;1;1;1.32;98.68;[True];['PROPN'];#N/A
ID5052;OURS  CONCEPTRICE;OURS  CONCEPTRICE;CV_181;2;3;3.29;96.71;[True, False, True];['VERB', 'SPACE', 'PROPN'];#N/A
ID5053;MULTIMÉDIA  PROFIL  ;MULTIMÉDIA  PROFIL  ;CV_181;3;4;5.92;94.08;[True, False, True, False];['NOUN', 'SPACE', 'NOUN', 'SPACE'];#N/A
ID5054;Je crée des concepts visuels, à la main ou à l'aide d'un logiciel informatique, pour communiquer des idées qui inspirent, informent ou captivent les consommateurs.;Je crée des concepts visuels, à la main ou à l'aide d'un logiciel informatique, pour communiquer des idées qui inspirent, informent ou captivent les consommateurs.;CV_181;4;31;26.32;73.68;[True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False];['PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT'];#N/A
ID5055;Ils développent la mise en page générale et la conception de production pour les publicités, les brochures, les magazines et les rapports d'entreprise  CLAMART;Ils développent la mise en page générale et la conception de production pour les publicités, les brochures, les magazines et les rapports d'entreprise  CLAMART;CV_181;5;28;44.74;55.26;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, False, True];['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'PROPN'];#N/A
ID5056;TN;TN;CV_181;6;1;45.39;54.61;[True];['NOUN'];#N/A
ID5057;NET;NET;CV_181;7;1;46.05;53.95;[True];['NOUN'];#N/A
ID5058;CT NE RÉCOMPENSES  ;CT NE RÉCOMPENSES  ;CV_181;8;4;48.68;51.32;[True, True, True, False];['NOUN', 'AUX', 'NOUN', 'SPACE'];#N/A
ID5059;Licence pro;Licence pro;CV_181;9;2;50.00;50.00;[True, True];['NOUN', 'ADJ'];#N/A
ID5060;Multimédia, mention très bien CHAMPIONNE DU DESIGN 2014  (ere dde;Multimédia, mention très bien CHAMPIONNE DU DESIGN 2014  ere dde;CV_181;10;13;58.55;41.45;[True, False, True, True, True, True, True, True, False, False, True, True];['PROPN', 'PUNCT', 'NOUN', 'ADV', 'ADV', 'PROPN', 'ADP', 'X', 'NUM', 'SPACE', 'PROPN', 'X'];#N/A
ID5061;Ne IEI el RE;Ne IEI el RE;CV_181;11;4;61.18;38.82;[True, True, True, True];['ADV', 'NOUN', 'ADP', 'NOUN'];#N/A
ID5062;T vague mai 2014  SECONDE PLACE DU DESIGN 2016;T vague mai 2014  SECONDE PLACE DU DESIGN 2016;CV_181;12;10;67.76;32.24;[True, True, True, False, False, True, True, True, True, False];['NOUN', 'NOUN', 'NOUN', 'NUM', 'SPACE', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NUM'];#N/A
ID5063;STUDIO;STUDIO;CV_181;13;1;68.42;31.58;[True];['PROPN'];#N/A
ID5064;DESIGN  :;DESIGN  :;CV_181;14;3;70.39;29.61;[True, False, False];['PROPN', 'SPACE', 'PUNCT'];#N/A
ID5065;Championnats de parachutisme;Championnats de parachutisme;CV_181;15;3;72.37;27.63;[True, True, True];['NOUN', 'ADP', 'NOUN'];#N/A
ID5066;SCAN;SCAN;CV_181;16;1;73.03;26.97;[True];['SPACE'];#N/A
ID5067;ETUIS  ascensionnelle de Pilat février 2016  STUDIO DESIGN CAMES;ETUIS  ascensionnelle de Pilat février 2016  STUDIO DESIGN CAMES;CV_181;17;11;80.26;19.74;[True, False, True, True, True, True, False, False, True, True, True];['PROPN', 'SPACE', 'ADJ', 'ADP', 'PROPN', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'PROPN', 'PROPN'];#N/A
ID5068;COMPÉTENCES  .000e;COMPÉTENCES  .000e;CV_181;18;3;82.24;17.76;[True, False, False];['NOUN', 'SPACE', 'NUM'];#N/A
ID5069;STUDIO;STUDIO;CV_181;19;1;82.89;17.11;[True];['PROPN'];#N/A
ID5070;DESIGN;DESIGN;CV_181;20;1;83.55;16.45;[True];['X'];#N/A
ID5071;Graphiste .000e  01-23-45-67-89 | 06-23-45-67-89 |;Graphiste .000e  01-23-45-67-89 | 06-23-45-67-89 |;CV_181;21;23;98.68;1.32;[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False];['NOUN', 'NUM', 'SPACE', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN'];#N/A
ID5072;ANDREAJOHN@EMAIL.FR;ANDREAJOHN@EMAIL.FR;CV_181;22;1;99.34;0.66;[False];['PROPN'];#N/A
ID5073;   ;   ;CV_181;23;1;100.00;0.00;[False];['SPACE'];#N/A
ID5074;ROMAIN STÉVENIN  ÉTUDIANT EN MARKETING     MES OBJECTIFS  ;ROMAIN STÉVENIN  ÉTUDIANT EN MARKETING     MES OBJECTIFS  ;CV_182;0;10;2.97;97.03;[True, True, False, True, True, True, False, True, True, False];['PROPN', 'PROPN', 'SPACE', 'PROPN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'NOUN', 'SPACE'];#N/A
ID5075;- Atteindre un poste engageant dans le marketing des moteurs de recherche et la stratégie des réseaux sociaux;- Atteindre un poste engageant dans le marketing des moteurs de recherche et la stratégie des réseaux sociaux;CV_182;1;18;8.31;91.69;[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];['PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ'];#N/A
ID5076;- Travailler dans un environnement axé sur le travail d'équipe et maximiser mon apprentissage  ;- Travailler dans un environnement axé sur le travail d'équipe et maximiser mon apprentissage  ;CV_182;2;16;13.06;86.94;[False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'SPACE'];#N/A
ID5077;PRINCIPALES FORCES  ;PRINCIPALES FORCES  ;CV_182;3;3;13.95;86.05;[True, True, False];['NOUN', 'NOUN', 'SPACE'];#N/A
ID5078;#NOM?;#NOM?;CV_182;4;6;15.73;84.27;[False, True, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'];#N/A
ID5079;- Gestion des réseaux sociaux  ;- Gestion des réseaux sociaux  ;CV_182;5;6;17.51;82.49;[False, True, True, True, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE'];#N/A
ID5080;- Gestion de la communauté  - Marketing par e-mail  ;- Gestion de la communauté  - Marketing par e-mail  ;CV_182;6;11;20.77;79.23;[False, True, True, True, True, False, False, True, True, False, False];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'PUNCT', 'PROPN', 'ADP', 'NOUN', 'SPACE'];#N/A
ID5081;#NOM?;#NOM?;CV_182;7;5;22.26;77.74;[False, True, True, True, False];['PUNCT', 'PROPN', 'ADP', 'NOUN', 'SPACE'];#N/A
ID5082;- Conception de communication de base  CONTACTEZ-MOI :  Téléphone :;- Conception de communication de base  CONTACTEZ-MOI :  Téléphone :;CV_182;8;13;26.11;73.89;[False, True, True, True, True, True, False, True, False, False, False, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT'];#N/A
ID5083;01 23 45 67  Portable : 06 11 12 13 14  Adresse : 12, rue de la Paix 75000 Paris E-mail : bonjour@sitevraimentsuper     BÉNÉVOLAT  Université de Condorcet  Consultant sur les réseaux sociaux et le référencement du Iycée de Condorcet Chargé de conférence sur les entreprises et le marketing Croix Rouge de Condorcet  Consultant de la campagne de donneurs  MON EXPÉRIENCE  Gestionnaire de réseaux sociaux  Entreprise Domarin;01 23 45 67  Portable : 06 11 12 13 14  Adresse : 12, rue de la Paix 75000 Paris E-mail : bonjour@sitevraimentsuper     BÉNÉVOLAT  Université de Condorcet  Consultant sur les réseaux sociaux et le référencement du Iycée de Condorcet Chargé de conférence sur les entreprises et le marketing Croix Rouge de Condorcet  Consultant de la campagne de donneurs  MON EXPÉRIENCE  Gestionnaire de réseaux sociaux  Entreprise Domarin;CV_182;9;76;48.66;51.34;[False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, False, True, True, True, True, False, True, False, False, False, False, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, False, True, True];['NOUN', 'DET', 'DET', 'DET', 'SPACE', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'DET', 'NUM', 'DET', 'SPACE', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'NUM', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'DET', 'NOUN', 'SPACE', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'PROPN', 'PROPN'];#N/A
ID5084;| 2017-présent  Recherche et met en œuvre des tactiques d'optimisation des moteurs de recherche hors page pour un large éventail de clients, sous l'une des principales sociétés de référencement du pays  Stagiaire en marketing  Médias numériques Domarin | 2016-2017  ;| 2017-présent  Recherche et met en œuvre des tactiques d'optimisation des moteurs de recherche hors page pour un large éventail de clients, sous l'une des principales sociétés de référencement du pays  Stagiaire en marketing  Médias numériques Domarin | 2016-2017  ;CV_182;10;48;62.91;37.09;[False, False, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, False, False, False, False];['ADV', 'ADV', 'SPACE', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'SPACE'];#N/A
ID5085;- Recherche en ligne pour une variété de clients publicitaires et Web;- Recherche en ligne pour une variété de clients publicitaires et Web;CV_182;11;12;66.47;33.53;[False, True, True, True, True, True, True, True, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN'];#N/A
ID5086;- Apprentissage des principes de la recherche par mot-clé et de l'analyse des backlinks à des fins de référencement  FORMATION PROFESSIONNELLE  Université de Condorcet  Bachelier en Administration des affaires, option Marketing  ;- Apprentissage des principes de la recherche par mot-clé et de l'analyse des backlinks à des fins de référencement  FORMATION PROFESSIONNELLE  Université de Condorcet  Bachelier en Administration des affaires, option Marketing  ;CV_182;12;37;77.45;22.55;[False, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, True, False, True, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'SPACE', 'NOUN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'SPACE'];#N/A
ID5087;- Tableau d'honneur  ;- Tableau d'honneur  ;CV_182;13;5;78.93;21.07;[False, True, False, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'SPACE'];#N/A
